RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2018,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2019,% of increase-3BHK
172,Hall County,GA,Gainesville,13,139,344,101938,102274,102643,103041,103570,104000,104426,104690,105290,105800,106569,107068,107802,108453,109236,109712,110089,110397,110889,111481,112122,113122,114020,114684,114880,115338,115837,116594,117184,117885,118447,118960,119537,119909,120311,120591,121315,122005,122825,123487,124219,124739,125350,125985,126909,127639,128184,128681,129096,129846,130447,131126,131549,132139,132863,134086,135606,137300,138507,139302,139681,140121,140468,141076,141647,142286,142825,143255,143794,144250,144599,144850,145077,145574,145932,146411,146706,147064,147437,147962,148681,149306,149805,150054,150274,150520,150702,150718,150850,150971,151349,151620,152197,152777,153356,153792,153990,153935,153944,154312,154877,155398,155770,156193,156893,157670,158525,159012,159481,160131,160962,161841,162604,163376,164155,164854,165663,166279,167145,167886,168871,169646,170148,170479,170798,171343,171774,172405,173173,174009,174439,174423,174542,175012,175671,176154,176225,176408,176656,177058,177187,177018,176291,175721,174961,174528,173533,172529,171375,169838,168317,166125,164223,162188,160491,158493,155891,152846,150233,148282,146756,145254,143924,142585,140891,139606,138211,137868,137280,137205,137097,136741,136368,135280,133435,131172,128043,125386,123291,122564,121885,119646,116523,113055,110915,109339,109823,110853,111256,111433,112083,113792,114537,115629,117376,120749,122733,123865,122572,121520,120682,120856,120966,120542,120847,121783,123684,124513,125799,127546,130588,133661,135992,138292,140456,142664,144744,146024,146676,146779,147289,148221,148888,149375,150218,149684,148884,147734,148329,149609,150718,151603,152431,153668,154770,155402,156007,157017,158114,159522,160703,162084,163494,164494,165255,165551,166169,166699,167661,168758,170344,171212,172119,172696,173850,175482,176894,178225,178917,180375,181092,182068,182789,184658,186417,188399,189065,189978,190644,192046,193310,194413,196066,189154.4167,196834,197985,198311,199190,199368,200311,201109,202445,203525,204356,204723,204965,201093.5,5.94%
1711,Forsyth County,GA,Atlanta-Sandy Springs-Roswell,13,117,351,134955,132366,133269,134389,136661,136919,137785,137993,138986,139348,139896,140285,139833,140810,141152,141417,141655,141988,143420,144044,144295,145946,147388,150018,150607,151347,151655,151903,152208,152605,153061,153559,154486,155345,156157,156659,157257,158025,158913,160236,161317,162484,163401,164570,165542,166232,166906,167419,168042,168429,169324,170330,171648,172785,173778,174608,175331,175922,176715,177523,178556,179314,179966,180389,181027,181820,182583,183375,183990,184724,185099,185409,185836,185647,185705,185612,186179,186698,187138,187370,187705,187835,188137,188268,188831,189380,189675,189838,190164,190918,191607,192435,193089,193861,194545,195110,195580,195965,196392,197090,197890,198960,199897,201046,201833,202448,202579,202900,203473,204272,204807,205277,205794,206898,208047,209111,209886,210638,211305,212262,213296,214466,215610,216942,218348,219681,220581,221199,221450,221697,221566,221511,222007,222687,223473,223649,224445,224959,225303,225074,224155,223299,222489,222451,222428,221790,220751,219838,218587,216913,214446,213177,212546,211483,209042,206066,204112,202795,201437,199887,198336,197189,195938,194343,192900,192017,191431,191308,190231,189586,188375,187835,186875,185082,183218,181890,180987,178789,175883,173361,171832,170502,168544,166448,164594,164332,164691,165335,164694,164867,165344,166987,167710,168783,169485,170749,171125,171755,172234,172197,172722,173261,175211,176797,179034,181131,183348,185349,187437,189227,190585,192322,194465,197084,198940,200222,201109,202300,203376,204428,205291,206407,207121,207772,208520,209962,211552,212782,213955,215120,216251,216934,217088,217555,218493,219294,220258,220916,222103,223214,224729,226263,227509,228467,227983,227880,227541,229268,230983,231414,231840,232488,234796,237100,238698,240341,241441,242983,244445,245947,247905,249840,251360,253526,255695,258283,259204,259706,260325,261368,262689,263726,264052,258314.5,264439,265995,267417,268023,267208,267149,267598,268657,269243,269898,270634,271970,268185.9167,3.68%
101,Bibb County,GA,Macon-Bibb County,13,21,401,54143,54201,54287,54413,54558,54717,54869,55067,55295,55496,55705,55876,56073,56251,56489,56754,57020,57308,57567,57896,57920,57989,57913,57965,57972,57994,58161,58347,58629,58902,59170,59450,59690,59899,60102,60293,60595,60771,61034,61181,61315,61398,61406,61482,61588,61736,62004,62185,62471,62583,62688,62787,63015,63374,63720,64280,64813,65463,65733,66036,66225,66537,66827,67132,67367,67520,67603,67716,67759,67831,67880,67985,68038,68117,68178,68219,68097,68055,68148,68430,68801,69002,69167,69227,69407,69508,69538,69686,70129,70636,71010,71113,71205,71171,71149,71102,71155,71326,71597,71800,71932,72014,72067,72195,72443,72757,73005,73167,73434,73708,73958,74155,74460,74823,75224,75574,75958,76199,76373,76435,76631,76863,77044,77102,77133,77228,77391,77636,77819,77995,78156,78369,78580,78692,78737,78868,78878,78961,78843,78690,78457,78319,78080,77780,77363,77263,77073,76835,76331,75714,75109,74509,74110,73929,73864,73686,73218,73185,73106,73045,72394,71702,71063,70488,70066,69644,69353,69087,68890,68577,68260,67942,67665,67307,66943,66473,66095,65601,65239,64731,64199,63616,63153,62830,62562,62301,62064,61895,61717,61464,61226,61048,60966,60815,60689,60596,60622,60871,61187,61537,61788,62015,62266,62468,62695,62868,63080,63302,63569,63871,64218,64563,64954,65309,65710,66036,66342,66578,66855,67087,67321,67557,67889,68271,68668,68949,69196,69349,69569,69664,69734,69776,69815,69824,69786,69639,69281,68749,68414,68477,68827,69222,69654,70011,70557,70912,71010,71037,71113,71701,72260,72989,73477,73739,73802,73941,74408,75057,75815,76624,77516,78358,78921,79570,80225,81172,81847,82267,82427,82490,82677,82914,83141,81334.08333,83604,84209,84960,85297,85640,86109,86832,87619,88170,88909,89040,89316,86642.08333,6.13%
2470,Paulding County,GA,Atlanta-Sandy Springs-Roswell,13,223,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150355,150176,151338,152596,154581,155083,155740,156517,157783,159181,160194,162046,163857,166317,167060,167894,168351,170377,172298,174029,175009,175932,176928,177424,171289.6667,178018,178757,180574,182736,184307,185811,186965,187879,188797,189511,190562,191113,185419.1667,7.62%
1782,Houston County,GA,Warner Robins,13,153,439,88216,88388,88581,88857,89164,89474,89767,90095,90451,90789,91119,91449,91817,92187,92580,93045,93545,94062,94525,95020,95541,95720,95693,95572,95706,96050,96372,96807,97282,97588,97797,97729,97754,97770,97995,98364,98770,99072,99235,99446,99554,99885,100322,100966,101398,101772,102000,102378,102546,102712,102888,103247,103730,104043,104260,104484,104990,105553,105869,105892,105911,105967,106104,106163,106391,106715,107013,107165,107158,107000,106757,106479,106492,106729,107145,107205,107145,107027,107133,107320,107529,107837,108140,108340,108409,108516,108548,108712,108937,109310,109616,109872,110250,110727,111206,111516,111811,112165,112645,113106,113554,113957,114405,114794,115170,115501,115822,116248,116799,117279,117649,118055,118632,119359,119975,120515,120941,121326,121662,122087,122505,123065,123573,124180,124817,125449,126049,126578,127168,127453,127683,127973,128488,128808,128986,129157,129507,129735,129797,129818,130007,130159,130761,131213,131725,131571,131302,131043,130842,130678,130279,129380,128488,127734,127381,126855,126217,125595,125015,124615,124218,124101,123881,123670,123237,122919,122799,122985,123316,123487,123366,123326,123336,123051,122677,121873,121330,120648,120249,119588,118668,117991,117776,117645,117301,116767,116331,116377,116204,116126,115854,115905,116017,115896,115837,115517,115355,115144,115141,115086,114836,114723,114632,114826,114901,115115,115214,115433,115422,115523,115558,115647,115647,115881,116213,116763,116983,117295,117463,117657,117693,117711,117684,117682,117560,117520,117487,117583,117791,117793,117636,116669,115067,113208,111994,111615,111804,112356,112785,112770,112246,112015,111843,111899,111974,112328,112527,112896,112731,112473,111884,111735,111961,112408,113167,114013,114967,115902,116658,117188,117778,118454,119220,119743,120307,120751,121207,121651,122213,122712,123369,124051,124887,121547.0833,125550,126187,126766,127317,127705,128066,128334,128776,129336,129956,130447,130960,128283.3333,5.25%
1671,Douglas County,GA,Atlanta-Sandy Springs-Roswell,13,97,464,82543,82558,82719,82876,83065,83218,83605,84025,84506,84852,85221,85577,85869,86110,86398,86840,87309,87779,88174,88603,89123,89779,90284,90592,90675,90833,91110,91457,91864,92197,92679,93108,93617,93885,94272,94595,95083,95521,96061,96500,96861,97038,97419,97954,98673,99351,99939,100485,100898,101354,101928,102594,103443,104199,105222,106257,107522,108706,109466,109996,110007,110258,110579,111029,111749,112172,112822,113011,113480,113875,114400,114806,115073,115208,115381,115671,116069,116426,116968,117681,118449,119032,119334,119452,119557,119786,120094,120286,120584,120802,120996,120978,121082,121073,120844,120710,121015,121495,121934,122015,122275,122487,123136,123630,124181,124505,124960,125305,125477,125515,125634,125886,126284,126409,126501,126444,126735,126677,126894,126945,127264,127431,127551,127729,127874,128001,128131,128317,128718,129297,129627,129816,130008,129911,129788,129131,128741,128236,127873,127363,126289,124494,122716,121413,120411,119256,117949,116733,115072,113488,111631,110391,109053,108120,106348,104150,101074,98526,95932,94132,92484,90779,88850,86648,85267,85135,85992,87420,87814,87503,86951,86466,85874,84803,83037,81446,79276,77155,74500,71886,70147,68123,66236,65156,65038,66528,67900,68775,68337,67939,68656,70212,71730,73326,74394,75346,76436,77189,77563,77491,78075,79455,81787,84408,87179,90153,93220,95158,96044,96782,97595,99119,100543,102019,102012,101456,102200,103768,105563,106687,106735,107000,106921,107740,108967,110426,111608,112515,112816,113281,113368,113483,113553,113843,114702,115943,116733,117029,117116,117865,118751,120157,121322,122490,123257,123375,123810,124417,125688,126681,128101,129219,130451,131075,132087,133220,134589,136223,137682,138952,139969,141036,142089,142972,143708,144188,144851,145600,146726,147754,148757,149960,151454,145757.9167,152258,152534,152246,152688,153437,154721,156168,157503,158716,160166,160829,160891,156013.0833,6.57%
960,Coweta County,GA,Atlanta-Sandy Springs-Roswell,13,77,481,99303,99490,99604,99732,99841,100042,100255,100571,100970,101469,101884,102312,102553,102937,103389,104212,105008,105653,106178,106656,107130,107870,108486,109180,109432,109862,110320,110895,111500,112040,112592,113116,113656,114274,114867,115489,116044,116731,117517,118436,119317,120220,121093,121852,122637,123410,124183,124908,125473,126039,126263,126421,126564,126866,127379,127976,128781,129515,130183,130714,131284,131828,132521,133316,134133,134911,135598,136314,136987,137541,138078,138550,138945,139317,139613,140065,140471,140901,141375,141846,142412,142730,142948,143107,143275,143500,143743,144166,144740,145215,145684,145968,146189,146394,146599,146897,147129,147470,147814,148223,148534,148769,149103,149536,150130,150638,151178,151783,152289,152716,153197,153829,154543,155140,155776,156410,157016,157435,157679,157498,157685,158156,159142,159936,160565,160881,160754,160737,160955,161320,161605,161798,162001,162227,162564,162868,163111,163145,163242,163171,163103,162754,162312,161755,161244,160605,159800,158956,158407,157465,156674,154600,152132,149598,147152,145678,144066,143268,141924,140687,139136,138550,138116,138569,138651,139177,139626,139574,139434,138971,138967,138439,137590,136475,135097,133512,131605,129570,128303,127648,127054,125761,123629,121747,120544,119937,119287,119019,118858,119412,119314,120473,121110,121805,122668,123858,124722,124454,124581,125406,126154,126332,127085,128029,129552,130924,132158,133108,133644,134880,136151,137128,137605,138383,139302,140245,140753,141939,142762,143400,143707,144100,144920,145695,146962,147588,148551,148763,149327,149078,149463,149747,150462,151198,151727,152010,152027,152421,153010,153780,155300,156918,158505,159524,160350,161223,161978,162987,164497,165018,165011,164317,164625,165426,166158,166501,166809,167530,168434,169440,171056,173106,175348,176654,177414,177384,177751,178267,179447,180730,181980,183196,183653,178744.1667,184409,185112,186099,187272,188135,189397,190661,192296,193570,194273,194580,195419,190101.9167,5.97%
2213,Columbia County,GA,Augusta-Richmond County,13,73,489,90012,90143,90345,90586,90764,90899,91067,91345,91683,92050,92418,92763,93096,93422,93823,94234,94599,94914,95216,95656,96152,96569,96701,96803,96944,97341,97872,98476,99051,99490,99959,100431,100902,101161,101495,101861,102367,102733,103166,103650,104074,104380,104588,104885,105183,105525,105932,106336,106751,107043,107364,107702,108118,108487,108866,109461,110190,111091,111509,111857,112004,112407,111019,109633,108234,108660,109064,109396,109674,109868,110144,110295,110481,110633,110912,110844,111169,111427,112118,112374,112468,112767,113123,113613,113810,113920,114156,114516,115094,115629,116153,116696,117273,117816,118328,118884,119557,120125,120730,121364,122056,122755,123467,124212,125108,126071,126764,127308,127770,128628,129390,130360,131259,132382,133221,133933,134132,134269,134819,135565,136557,137425,139030,140552,142334,143610,144435,144666,144552,144921,145449,146210,146955,147132,147221,146963,147442,148030,148684,148981,149050,149278,149314,149846,150516,151575,151995,152003,151615,150959,150356,149362,148917,148486,148359,147806,147136,146144,145578,145194,145204,145068,144925,145119,145042,144980,144362,144082,143466,143071,142537,142142,141455,140727,140066,139305,138518,138054,137797,137173,136386,135892,135881,135635,135156,134370,133862,133572,133213,132491,131531,130936,130743,130697,130866,131095,131110,131179,130747,131118,131541,132697,133820,134330,134151,133809,133919,134391,134604,134909,135509,135691,135889,135622,135983,136188,136779,137029,137395,137577,137793,137816,137764,137926,138256,138663,139214,139888,140314,140940,141567,142542,143145,143497,143808,144171,144650,145132,145723,146235,146758,147310,147906,148214,148056,147519,146944,146593,146541,146461,146389,146696,147076,147542,147817,148348,149117,150137,151375,152399,153415,153976,154665,155026,155903,156581,157404,157933,158778,159559,160486,161340,162173,157818.6667,162452,162764,163336,164135,164768,165210,165874,166270,166445,166494,166753,167076,165131.4167,4.43%
940,Clarke County,GA,Athens-Clarke County,13,59,512,90648,90979,91453,91921,92409,92886,93387,93888,94202,94562,94968,95515,96055,96531,96972,97396,98022,98805,99607,100235,100688,102307,103887,105398,105653,106123,106798,107494,108047,108570,109130,109605,110020,110297,110843,111319,111829,112003,112363,112920,113685,114500,115334,116034,116520,116915,117459,118083,118814,119467,120174,120830,121638,122511,123434,124350,125265,126210,126760,127298,127789,128532,129225,129871,130658,131543,132439,133003,133337,133541,133842,134184,134571,135741,136866,138107,138746,139525,140216,140673,141065,141364,141685,141843,142148,142367,142643,143412,144325,145462,146294,146948,147395,147547,147960,148405,148864,149160,149521,149741,150214,150840,151677,152195,152400,152354,152193,152461,153215,154324,154929,154998,155274,155965,156192,158231,159212,160793,159990,160032,158852,158280,158099,159211,160050,160443,160652,160716,160913,161143,161225,160952,161039,161376,161880,162037,162114,162315,162816,163016,163065,162831,162770,162680,162435,162798,162961,163229,162796,162666,162541,162367,161926,161311,160604,159759,158997,158056,157438,155623,153961,152033,151156,150078,148865,147640,147740,147315,147313,146610,147184,147366,147702,147499,147375,147010,146268,144710,142928,141822,141334,140335,138923,137526,136421,135249,133346,130615,128512,126705,124922,122288,119822,118469,117595,117282,117486,116668,116043,116249,118280,122006,124187,125576,125297,125252,125922,128433,129880,129698,127684,126853,127377,127696,128406,129010,130010,130473,130361,129844,129418,129186,129268,129770,130598,131763,132851,134221,134891,135237,135200,135107,135261,135441,136127,136271,136825,136814,137478,138240,139730,141020,141490,141431,141679,142339,142237,141760,141312,141753,143500,145809,148663,150553,151543,152229,152116,153670,156605,159909,162213,161661,161422,161126,162916,164449,165997,166995,168708,169923,170826,171904,172754,166556.75,173941,174681,176272,177766,179325,180627,181355,181730,183208,185776,187639,188685,180917.0833,7.94%
1590,Carroll County,GA,Atlanta-Sandy Springs-Roswell,13,45,535,81694,81861,82091,82340,82478,82662,82896,83195,83463,83808,84191,84402,84650,84845,85288,85709,86238,86699,87208,87690,88187,88199,88172,87944,88282,88653,89217,89745,90325,90859,91353,91752,92162,92098,92071,92111,92643,93162,93897,94516,95028,95386,95729,96188,96612,97135,97653,98187,98747,99356,99866,100363,100880,101550,102245,103119,104031,105026,105650,106186,106480,107204,108119,109235,109883,110327,110630,110865,110833,110725,110803,111129,111452,111706,111905,112011,112285,112376,112454,112115,111984,112035,112569,113208,114029,114664,114896,114971,115126,115552,116001,116436,117057,117624,117968,117964,117880,117836,117819,117628,117462,117365,117554,118009,118620,119075,119519,120162,120905,121684,122170,122845,123521,124277,124942,125384,125642,125836,126490,127203,127728,127673,127754,127985,128318,128589,128854,129209,129365,129542,129629,129724,129957,130082,130178,130016,129844,129765,129733,129646,129512,129330,129112,128766,128084,127130,125989,124523,122768,120618,118332,116600,115564,115262,114970,114478,113634,112677,111652,110748,109795,108907,108008,107153,106293,106035,105956,106004,105619,105163,104700,104297,103843,103232,102591,101859,101211,100457,99848,99045,98049,97054,96320,95801,95302,94772,94266,93873,93432,92987,92551,92273,92126,91941,91844,91849,92025,92573,93193,93819,94177,94558,95007,95414,95810,96188,96688,97215,97772,98324,98954,99583,100222,100811,101430,101994,102572,103109,103734,104247,105428,106463,107206,107467,107787,108398,108907,109698,110906,111979,112782,113418,114145,114911,115567,116257,116613,116818,117008,117463,118018,118699,119482,120495,121468,122566,123499,124237,124714,125378,126270,127604,128853,130080,130970,131782,132558,133636,135702,137925,139726,140895,141653,142518,142630,143359,144417,145932,147076,148244,149139,150138,151604,145633.75,152897,153902,154538,155419,156734,157358,157925,158452,158948,159274,159830,160935,157184.3333,7.35%
1889,Lowndes County,GA,Valdosta,13,185,539,73459,73596,73750,73952,74153,74374,74585,74792,75055,75348,75706,75921,76143,76410,76802,77246,77703,78185,78636,79028,79478,80044,80489,80878,81161,81629,82101,82555,82908,83160,83486,83773,84124,83783,83533,83291,83661,84025,84427,84766,85081,85402,85765,86039,86231,86441,86777,87087,87409,87741,88106,88442,88849,89208,89593,89954,90566,91291,91744,91983,92086,92393,92754,93097,93491,93888,94311,94499,94665,94790,95009,95144,95168,95379,95674,96166,96505,96859,97176,97374,97564,97701,97965,98071,98190,98323,98561,98777,98390,98016,97788,98366,98819,99014,99008,99216,99667,100201,99453,98593,97727,98175,98750,99392,100110,100774,101391,101995,103200,103844,104386,104285,104935,106073,106938,108323,108623,109335,109775,110711,111437,112240,112761,113590,114054,114979,115806,116217,116514,116715,117219,117765,118420,119161,120082,120963,121818,122392,122879,122962,123071,123205,123341,123073,122781,122553,122634,122381,122106,121808,121709,121322,120752,120299,120115,120022,119566,118919,118103,117312,116519,115552,114576,113540,112760,112039,111583,111235,110939,110611,110298,110020,109751,109332,108971,108190,107519,106680,106183,105404,104459,103555,102949,102623,102356,101988,101571,101153,100774,100399,100121,99871,99710,99496,99438,99518,99798,100206,100666,101027,101468,101899,102487,102916,103354,103742,104255,104797,105394,105963,106566,106981,107515,108025,108738,109300,109837,110291,110896,111398,111950,112452,113020,113462,113954,114521,115212,115779,116342,116910,117487,118051,118545,119062,119551,120020,120645,121292,121940,122391,122444,122294,122181,122209,122136,121669,121076,120530,120364,120564,120812,120914,121038,121352,121711,121902,122199,121276,120529,121327,121926,122861,122025,122799,123285,123718,124160,124796,125520,126200,126519,126816,127013,124642.6667,127174,127637,128067,128365,128577,128872,129311,129850,130210,130623,130737,131027,129204.1667,3.53%
1697,Fayette County,GA,Atlanta-Sandy Springs-Roswell,13,113,555,121728,122175,122579,123070,123657,124159,124614,124809,125118,125291,125516,125751,126217,126946,127410,127793,127944,128343,128652,129224,129499,130843,131934,133269,133543,133871,134287,134866,135561,136339,136831,137310,137763,138433,139050,139663,140412,141252,142106,142954,143701,144359,144993,145676,146461,147259,148143,148963,149766,150486,151150,151807,152689,153909,155032,155954,156743,157613,158446,159006,159515,159921,160503,161211,162125,162983,163760,164465,165196,165838,166380,166885,167357,167887,168362,168887,169462,170125,170752,171346,171984,172486,172869,173064,173435,173632,173757,173860,174238,174827,175337,176058,176774,177604,178609,179184,179462,179434,179757,180574,181244,182029,182527,183223,184041,184950,185136,185364,185635,186329,186539,186618,187086,187922,188848,189504,189895,190215,190578,191078,191579,192158,192627,193231,193839,194603,195305,195921,196634,196991,197348,197225,197263,197250,197468,197663,197749,197892,198120,197991,198026,197201,196122,195923,196247,197021,196625,196532,196121,194910,193087,190967,188944,187177,185363,182608,179630,176310,174744,173279,172419,171696,170782,169629,168916,169026,169550,169325,168344,168720,168196,167774,165929,164844,164239,163563,161924,159003,155594,152858,151510,150301,148956,147415,146245,145372,145702,145149,145029,144082,146168,147748,148654,148824,150188,151798,152217,151022,149796,150401,151279,153110,152905,153543,153321,153957,154380,155003,156007,157520,158979,160169,160380,160073,160157,161580,164044,166142,168097,169867,170932,171204,170848,170705,171427,172698,173631,173929,174206,174567,175166,175472,176754,177891,179194,180204,180774,181656,182156,183174,184094,185463,186971,188303,189045,189461,189670,191024,192513,194266,195687,197178,199794,201672,203343,203429,204412,205504,207418,208260,209020,209584,210781,212794,214243,215331,215615,217107,218873,220565,221834,223354,224992,217089.4167,226044,227413,228231,229556,229666,230234,230111,230326,231130,232272,233510,235016,230292.4167,5.73%
2872,Whitfield County,GA,Dalton,13,313,565,71408,71594,71822,72005,72243,72470,72841,73133,73482,73729,74040,74253,74568,74929,75398,75861,76348,76780,77211,77681,78125,79284,80296,81201,81211,81487,81958,82526,82859,83172,83595,84125,84548,84470,84365,84374,84846,85258,85633,86045,86469,86957,87406,87873,88321,88697,89108,89447,89836,90159,90512,90922,91326,91808,92255,92956,93706,94561,94947,95271,95554,96027,96400,96630,97050,97439,97909,98285,98660,98922,99078,99214,99338,99642,100085,100631,100960,101260,101621,102095,102488,102735,102893,103764,104207,104570,104068,103985,104105,104542,105024,105066,105069,105019,105692,106383,107187,107591,107946,108055,108330,108462,108957,109155,109176,109146,109432,110012,110585,111139,111978,112938,113881,114639,115231,115950,116569,117104,117603,118181,119161,119847,120530,120730,121012,121200,121685,122208,122775,122992,122964,122804,122913,123239,123613,123802,123920,124148,124361,124592,124685,124612,124411,124036,123333,123042,122566,122773,122488,122248,121688,121098,120694,120185,119725,119094,118275,117383,116366,115414,114328,113395,112719,112119,111473,110668,110039,109508,109047,108530,107531,106530,105530,104878,104340,103615,102978,102226,101616,100869,99959,99054,98332,97790,97285,96720,96138,95689,95178,94623,94099,93766,93688,93564,93528,93483,93612,93902,94284,94775,95278,95732,96071,96351,96773,97233,97779,98288,98766,99252,99778,100383,101081,101703,102308,102827,103379,103873,104442,104913,105457,105881,106394,106918,107491,107984,108406,108824,109373,109909,110400,110726,111010,111316,111736,112282,112828,113394,113925,114387,114859,115310,115785,116120,116428,116683,117061,117832,118807,119880,120669,121216,121935,122547,123563,124555,125803,126867,126165,125409,124648,125510,126356,127185,128080,128929,129828,130487,131091,131493,131973,132528,133308,129730.6667,134151,134965,135790,136596,137331,138133,138941,139745,140342,140924,140769,140426,138176.0833,6.11%
